CCTV2_联通,http://218.7.89.228:4022/udp/229.58.190.130:5000,0.398 MB/s
CCTV2_联通,http://219.156.119.157:808/hls/2/index.m3u8,0.370 MB/s
CCTV2_联通,http://124.163.112.103:6001/rtp/226.0.2.19:8064,0.350 MB/s
CCTV2_联通,http://171.120.84.234:8085/rtp/226.0.2.19:8064,0.348 MB/s
CCTV2_联通,http://183.184.35.135:8004/rtp/226.0.2.19:8064,0.348 MB/s
CCTV2_联通,http://124.167.58.84:8085/rtp/226.0.2.19:8064,0.347 MB/s
CCTV2_联通,http://36.35.16.98:9901/tsfile/live/0002_1.m3u8,0.001 MB/s
CETV2_联通,http://116.2.48.244:6000/rtp/232.0.0.238:1234,0.778 MB/s
CCTV3_电信,http://219.151.249.238:8888/rtp/235.254.198.53:1488,0.801 MB/s
CCTV3_电信,http://120.41.124.228:8888/rtp/239.61.3.34:9722,0.793 MB/s
CCTV3_电信,http://117.25.38.131:4022/rtp/239.61.3.34:9722,0.791 MB/s
CCTV3_电信,http://60.176.121.220:55555/rtp/233.50.201.196:5140,0.787 MB/s
CCTV3_电信,http://60.162.134.167:4022/rtp/233.50.201.196:5140,0.787 MB/s
CCTV3_电信,http://171.223.215.229:4000/udp/239.93.1.11:2223,0.767 MB/s
CCTV3_电信,http://114.98.188.69:2000/rtp/238.1.78.170:7232,0.764 MB/s
CCTV3_电信,http://60.177.0.118:8888/rtp/233.50.201.196:5140,0.762 MB/s
CCTV3_电信,http://122.234.238.49:4022/rtp/233.50.201.196:5140,0.762 MB/s
CCTV3_电信,http://110.191.244.21:4022/udp/239.93.1.11:2223,0.761 MB/s
CCTV3_电信,http://221.237.36.201:8888/udp/239.93.1.11:2223,0.757 MB/s
CCTV3_电信,http://110.81.51.171:4022/rtp/239.61.3.34:9722,0.755 MB/s
CCTV3_电信,http://125.78.15.129:4022/rtp/239.61.3.34:9722,0.740 MB/s
CCTV3_电信,http://27.18.146.210:4022/rtp/239.69.1.122:10370,0.734 MB/s
